metroarea,carcount,modetowork,travelburden,transitgood,tripcount,tripmile,distancetowork,transituse,hhincome,hhsize,childage,houseown,urbansize,popdensity,gasprice,age,gender,education,workschoolretire,hhstate,Walk.Index_Den,Walk.Index_Pop,Transit.Score,poverty_pop,disability_pop,bachelor_pop,employ_workforce
40060,1,3,2,2,2,45.985,23.32,0,4,2,0,1,6,300,234,54,2,3,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
40060,0,3,2,2,2,12.221,4.85,0,2,3,0,2,3,750,225.3,46,1,2,4,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
40060,1,3,1,2,5,8.313,13.93,0,3,2,0,1,3,3000,236,28,1,4,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
47900,2,3,1,2,5,70.05,29.21,0,4,2,15,2,5,7000,223,53,1,4,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47900,1,3,2,2,3,20.112,3.06,0,4,4,15,1,5,3000,236.9,19,2,2,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
40060,2,3,3,2,4,24.867,5.98,0,4,4,5,1,6,50,234,43,1,4,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
47900,1,4,2,2,7,34.487,10.79,15,4,2,0,1,5,7000,239.6,72,2,5,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47900,1,3,3,3,2,86.919,30.03,0,4,4,0,1,5,750,234,24,1,4,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
40060,2,3,2,2,6,31.054,12.88,0,3,3,5,1,3,1500,228.1,39,1,3,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
47900,1,3,2,2,2,18.381,9.38,1,4,3,5,1,5,7000,230.8,33,1,4,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47900,1,3,2,2,7,34.254,1.21,0,3,1,0,1,5,7000,218.4,63,1,4,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
40060,1,3,3,2,4,60.306,8.04,0,4,2,0,1,3,3000,230.5,29,2,5,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
40060,0,3,2,1,5,9.987,8.54,4,1,2,0,2,3,3000,232.7,58,2,2,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
47900,1,3,1,2,9,98.019,24.35,0,3,4,0,1,5,3000,230.1,34,1,1,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47900,1,3,2,2,4,18.332,8.92,0,4,3,15,1,5,3000,237.1,42,1,5,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
40060,1,3,3,2,7,129.901,3.98,0,4,2,0,1,3,750,236.9,62,2,3,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
47900,1,4,3,1,2,27.181,8.93,22,4,5,5,2,5,3000,235.4,37,1,5,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47900,1,4,3,3,2,28.213,12.74,21,2,2,0,1,5,7000,223,37,1,4,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
40060,0,5,1,2,2,8.512,4.49,0,3,3,0,2,3,7000,236,21,1,2,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
47260,2,3,2,2,2,14.817,7.55,0,3,5,15,1,4,7000,238.2,27,1,2,11,VA,12.16872436,10.41048356,2.8,0.06420842,0.061384465,0.163241048,0.571600756
47260,1,3,2,2,11,48.182,2.91,0,3,2,0,2,4,3000,236,54,2,3,11,VA,12.16872436,10.41048356,2.8,0.06420842,0.061384465,0.163241048,0.571600756
47900,1,3,1,3,4,26.323,3.94,1,4,3,21,1,5,3000,223,52,1,5,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47900,1,4,1,2,5,15.19,7.32,20,4,1,0,2,5,7000,247.9,32,1,5,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
40060,1,3,2,3,4,22.952,9.64,0,3,2,0,2,3,1500,240.8,25,1,5,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
40060,1,3,1,3,4,26.454,9.9,0,2,2,0,2,3,3000,225.3,27,2,3,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
47900,1,4,1,3,2,52.64,32.34,25,3,2,0,1,5,1500,217.5,31,2,4,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47260,1,3,1,2,0,0,29.23,0,3,5,5,1,6,300,,38,1,3,11,VA,12.16872436,10.41048356,2.8,0.06420842,0.061384465,0.163241048,0.571600756
40060,3,3,1,2,0,0,9.84,0,3,1,0,1,3,1500,,58,2,4,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
40060,1,3,1,1,4,24.158,11.73,0,1,1,0,2,3,3000,233.1,39,1,5,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
47900,3,3,3,3,3,15.96,7.35,0,4,4,0,1,5,7000,232.4,64,1,5,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47900,1,3,2,2,6,106.487,25.71,0,4,1,0,1,6,300,238.3,69,2,5,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47260,1,3,3,3,6,27.354,12.58,0,3,4,15,2,4,3000,233.6,44,2,5,11,VA,12.16872436,10.41048356,2.8,0.06420842,0.061384465,0.163241048,0.571600756
40060,1,3,3,3,4,72.987,24.08,0,3,1,0,2,3,7000,229.8,33,1,5,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
40060,1,3,1,2,4,13.454,4.49,0,3,3,0,2,3,7000,236,21,2,3,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
47260,1,3,3,3,0,0,6.07,0,3,2,0,1,4,7000,,59,2,3,11,VA,12.16872436,10.41048356,2.8,0.06420842,0.061384465,0.163241048,0.571600756
47900,1,3,1,2,4,45.805,22.56,1,2,5,0,1,5,1500,236.9,41,2,3,4,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
40060,1,3,3,2,2,5.276,2.64,0,4,2,0,1,3,1500,236.2,59,2,4,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
47900,1,3,3,3,6,26.468,8.51,0,4,2,0,1,6,300,218.4,38,1,4,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
40060,1,3,1,3,3,2.075,5.42,0,4,4,5,1,3,3000,219.2,28,2,5,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
40060,1,3,2,2,6,24.331,11.34,0,3,1,0,2,3,1500,242.6,49,2,3,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
47900,1,3,3,2,4,20.357,9.08,0,3,2,0,1,5,7000,235.4,64,1,3,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47900,1,3,1,1,5,85.292,37.74,0,4,5,21,1,5,300,223,56,1,4,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
40060,2,3,2,2,5,15.66,5.95,0,1,1,0,1,3,300,227.2,63,2,4,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
40060,1,3,1,2,6,11.345,22.57,0,3,2,0,2,3,7000,236.9,68,2,5,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
40060,1,3,1,3,7,58.587,23.74,0,2,2,0,2,3,3000,225.3,28,2,3,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
40060,1,3,1,3,4,14.598,6.43,0,3,3,5,1,3,1500,234.5,33,1,5,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
47260,1,3,2,3,6,153.316,3.01,0,2,2,0,1,1,1500,236.6,25,2,4,11,VA,12.16872436,10.41048356,2.8,0.06420842,0.061384465,0.163241048,0.571600756
40060,1,3,3,2,2,18.228,9.21,0,3,2,0,1,3,3000,230.5,53,1,3,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
47260,1,3,3,2,2,5.125,2.64,0,4,2,0,1,4,7000,223,55,2,3,11,VA,12.16872436,10.41048356,2.8,0.06420842,0.061384465,0.163241048,0.571600756
40060,2,3,3,2,5,58.948,5.27,0,4,2,0,1,3,300,229.8,60,2,3,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
47900,1,3,2,3,2,10.64,6.37,0,4,2,0,1,5,7000,240.8,62,1,5,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47900,2,3,1,2,2,9.298,4.67,0,3,4,0,1,5,3000,230.1,62,1,1,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47900,1,3,1,1,7,41.177,9.4,3,3,2,0,2,5,7000,230.2,25,1,5,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47260,2,3,1,2,0,0,2.59,0,3,1,0,1,4,3000,,45,1,2,11,VA,12.16872436,10.41048356,2.8,0.06420842,0.061384465,0.163241048,0.571600756
47900,1,3,3,1,3,62.222,30.63,0,4,1,0,1,5,7000,236.6,47,1,5,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47900,1,3,2,2,2,5.67,1.87,0,3,3,0,1,5,7000,240.8,30,2,3,4,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47260,1,3,3,2,2,3.362,1.65,0,4,5,21,1,4,7000,230.2,58,1,3,11,VA,12.16872436,10.41048356,2.8,0.06420842,0.061384465,0.163241048,0.571600756
40060,1,3,1,2,1,18.57,18.76,0,3,2,0,1,3,1500,230.5,58,2,4,4,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
47260,1,3,3,2,6,42.919,11.26,0,3,1,0,1,4,3000,219.5,59,2,3,11,VA,12.16872436,10.41048356,2.8,0.06420842,0.061384465,0.163241048,0.571600756
47260,1,3,3,2,2,13.468,7.92,3,4,2,0,1,4,7000,244,60,2,4,11,VA,12.16872436,10.41048356,2.8,0.06420842,0.061384465,0.163241048,0.571600756
47260,2,3,2,2,0,0,2.4,0,3,2,0,2,4,3000,,53,1,4,11,VA,12.16872436,10.41048356,2.8,0.06420842,0.061384465,0.163241048,0.571600756
47900,1,3,3,3,4,36.531,4.71,0,3,4,15,1,5,7000,244,51,2,4,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47900,1,3,2,2,2,17.442,8.88,0,4,2,0,2,5,7000,234,26,1,4,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47900,0,3,1,2,2,25.307,27.04,0,4,2,0,1,5,7000,232.4,65,2,4,4,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47260,0,3,2,3,7,16.86,3.55,0,2,2,0,1,1,1500,236.6,28,1,4,11,VA,12.16872436,10.41048356,2.8,0.06420842,0.061384465,0.163241048,0.571600756
40060,3,3,3,2,2,17.373,23.18,0,4,1,0,1,3,1500,244,79,1,5,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
47900,1,3,2,2,4,18.348,2.58,0,4,3,0,1,5,3000,230.2,38,1,3,4,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47900,1,3,1,3,0,0,2.03,0,1,4,15,2,5,3000,,46,1,4,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
40060,1,3,3,2,4,13.259,5.27,0,3,4,5,1,3,3000,227.2,32,1,3,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
47900,1,3,2,1,2,55.215,27.94,0,4,3,5,1,5,1500,246.5,33,2,4,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47260,1,3,1,3,6,60.579,12.9,0,3,2,0,1,6,50,238.3,57,2,4,11,VA,12.16872436,10.41048356,2.8,0.06420842,0.061384465,0.163241048,0.571600756
47260,1,3,3,2,2,42.492,21.78,0,3,2,0,1,4,7000,236.9,63,2,3,4,VA,12.16872436,10.41048356,2.8,0.06420842,0.061384465,0.163241048,0.571600756
47260,1,3,2,2,6,21.912,12.57,0,1,4,5,1,4,7000,234,46,2,4,11,VA,12.16872436,10.41048356,2.8,0.06420842,0.061384465,0.163241048,0.571600756
40060,1,3,3,2,6,18.315,6.56,0,3,2,0,1,3,7000,228.4,55,2,5,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
47900,1,3,1,2,9,98.019,23.74,0,3,4,0,1,5,3000,230.1,31,2,4,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
40060,0,3,2,2,4,15.885,6.39,0,2,3,0,2,3,750,225.3,42,2,3,4,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
40060,1,3,2,1,2,47.045,21.35,0,3,2,0,2,3,1500,235,25,1,5,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
47900,1,3,2,2,2,5.958,2.9,6,3,1,0,1,5,7000,234,54,2,5,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
40060,1,3,1,2,2,51.48,26.24,0,4,3,15,2,6,50,236.6,41,2,4,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
40060,3,3,1,2,5,55.749,0.05,0,3,1,0,1,6,50,218.4,62,1,2,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
47900,0,3,1,2,2,13.589,4.42,0,1,3,0,1,5,3000,239.6,18,2,1,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47260,1,3,2,2,2,7.955,3.93,0,4,3,5,1,4,7000,225.3,30,2,5,11,VA,12.16872436,10.41048356,2.8,0.06420842,0.061384465,0.163241048,0.571600756
47900,1,3,1,3,4,11.451,24.64,0,4,4,5,1,5,7000,230.8,41,2,5,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
40060,1,3,2,2,8,31.082,6.11,0,4,2,0,1,3,3000,242.6,59,1,5,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
47900,1,3,2,2,8,79.138,9.79,0,4,4,0,1,6,750,232.8,47,1,2,4,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47900,1,3,3,2,4,27.384,11.12,0,4,3,5,1,5,7000,233.1,28,2,5,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47900,0,3,3,2,2,3.827,1.89,0,3,3,21,2,5,7000,236.9,58,2,2,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47900,1,3,1,2,6,2.056,18.2,15,4,2,0,1,5,3000,236.9,50,1,5,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47900,1,4,1,3,2,51.816,31.83,25,3,2,0,1,5,1500,217.5,33,1,5,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47900,1,4,2,1,2,22.327,8.69,22,4,2,0,1,5,7000,235.6,38,1,4,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
40060,1,3,2,2,6,28.525,11.36,0,4,5,5,1,3,3000,228.1,38,1,4,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
47900,0,3,1,3,2,13.911,6.79,0,2,5,15,2,5,750,228.4,54,2,4,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
40060,3,3,2,2,2,30.922,15.62,0,4,2,0,1,6,300,234,54,1,4,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
40060,1,3,2,2,5,41.197,17.36,0,1,2,0,1,3,750,244,56,1,3,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
47900,1,3,3,2,2,4.209,3.8,0,1,2,0,2,5,7000,246.9,38,1,4,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47900,1,3,2,2,6,26.274,5.71,0,4,3,5,1,5,7000,230.8,34,2,5,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47900,1,3,2,2,5,18.51,7.64,0,4,3,0,1,5,3000,230.2,69,2,5,4,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
40060,1,3,2,1,2,38.671,20.31,0,3,2,0,2,3,1500,235,27,2,5,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
47900,1,3,2,3,2,38.755,19.94,0,4,2,0,1,6,300,234,50,2,3,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47260,1,4,2,2,6,36.083,3.63,0,3,2,0,2,4,3000,236,55,1,3,11,VA,12.16872436,10.41048356,2.8,0.06420842,0.061384465,0.163241048,0.571600756
40060,2,3,1,3,6,14.271,2.4,0,4,4,5,1,3,3000,219.2,33,1,3,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
47260,1,3,3,2,6,43.703,11.07,0,4,5,5,1,4,7000,239.6,24,2,2,11,VA,12.16872436,10.41048356,2.8,0.06420842,0.061384465,0.163241048,0.571600756
40060,1,3,2,3,5,51.857,24.23,0,3,2,0,2,3,1500,240.8,25,2,5,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
47260,1,3,3,2,4,9.794,4.73,0,3,1,0,1,4,7000,229.8,39,2,5,11,VA,12.16872436,10.41048356,2.8,0.06420842,0.061384465,0.163241048,0.571600756
40060,1,3,3,2,0,0,14.99,0,4,3,0,1,3,1500,,67,1,5,4,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
47900,1,3,2,2,5,40.085,14.05,0,4,2,0,1,5,750,228.1,38,2,5,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47260,1,3,3,2,5,39.356,16.71,0,3,3,15,1,6,300,229.8,35,2,4,11,VA,12.16872436,10.41048356,2.8,0.06420842,0.061384465,0.163241048,0.571600756
47900,1,3,3,2,9,53.777,16.97,0,2,1,0,2,5,3000,233.2,30,1,4,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47900,2,3,3,3,2,85.664,42.86,0,4,4,0,1,5,750,234,53,1,3,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47260,1,3,2,2,2,6.899,3.63,0,1,4,5,1,4,7000,234,33,1,5,11,VA,12.16872436,10.41048356,2.8,0.06420842,0.061384465,0.163241048,0.571600756
47900,2,3,2,1,3,44.604,21.38,8,4,2,0,1,1,1500,219.2,64,1,3,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
40060,2,3,2,2,2,39.176,21.31,0,4,2,0,1,3,1500,234,48,1,2,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
40060,1,3,2,2,5,23.65,11.55,0,4,2,0,1,3,3000,242.6,58,2,4,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
40060,1,3,2,2,11,61.825,4.66,0,4,4,15,1,3,1500,239.6,54,2,5,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
47900,2,3,3,2,4,99.08,38.27,0,4,3,5,1,6,300,236,33,1,4,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47260,2,3,1,2,2,47.487,23.31,0,4,5,15,1,4,1500,228.1,51,2,2,11,VA,12.16872436,10.41048356,2.8,0.06420842,0.061384465,0.163241048,0.571600756
47900,1,3,3,1,5,5.662,1.43,4,3,1,0,1,5,7000,218.4,60,1,5,4,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47260,2,3,2,2,5,75.452,13.57,0,3,4,15,1,4,1500,239.6,46,1,5,11,VA,12.16872436,10.41048356,2.8,0.06420842,0.061384465,0.163241048,0.571600756
47260,2,3,1,2,5,30.412,9.01,0,2,1,0,1,4,7000,233.6,30,2,5,11,VA,12.16872436,10.41048356,2.8,0.06420842,0.061384465,0.163241048,0.571600756
47260,0,3,2,2,3,14.138,7.12,2,3,5,15,1,4,7000,222.7,58,1,3,11,VA,12.16872436,10.41048356,2.8,0.06420842,0.061384465,0.163241048,0.571600756
47260,1,3,2,2,2,24.11,2.97,0,4,3,0,1,1,1500,237.7,25,2,5,11,VA,12.16872436,10.41048356,2.8,0.06420842,0.061384465,0.163241048,0.571600756
47260,1,3,2,2,5,9.872,42.93,0,4,3,0,1,1,1500,237.7,53,1,5,11,VA,12.16872436,10.41048356,2.8,0.06420842,0.061384465,0.163241048,0.571600756
47900,1,3,1,1,6,76.246,41.59,0,4,2,0,1,1,3000,238.2,56,1,4,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47900,1,3,2,1,2,0.132,2.14,0,4,4,0,1,5,7000,218.4,61,2,5,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47900,2,4,3,1,4,66.415,25.75,20,3,1,0,2,5,7000,217.5,48,2,3,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47900,1,4,3,1,5,15.45,2.81,21,3,1,0,2,5,7000,225.3,33,1,5,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47260,1,3,3,2,3,4.872,0.58,0,4,2,0,1,4,7000,223,55,1,3,11,VA,12.16872436,10.41048356,2.8,0.06420842,0.061384465,0.163241048,0.571600756
47260,0,3,1,2,7,35.778,29.05,0,4,2,15,1,6,300,219.5,52,2,2,11,VA,12.16872436,10.41048356,2.8,0.06420842,0.061384465,0.163241048,0.571600756
47900,2,3,3,1,6,6.5,20.89,0,4,5,15,1,5,1500,223,42,2,4,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
40060,1,3,1,2,4,18.67,8.07,0,2,3,0,1,3,3000,234,27,1,3,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
47900,1,3,3,2,5,83.762,17.08,5,4,2,0,1,5,3000,230.1,32,1,5,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47900,1,3,3,1,8,11.236,1.63,1,1,1,0,2,5,7000,219.2,59,1,3,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
40060,2,3,3,2,4,77.989,15.04,0,2,2,0,2,6,300,235.6,23,1,2,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
47900,1,3,2,1,7,1.926,1.05,0,3,1,0,1,5,7000,225.3,53,2,5,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47900,1,3,3,2,3,56.464,11.93,0,4,1,0,1,5,7000,223.5,45,2,4,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47900,0,4,1,1,3,15.67,8.11,25,3,3,15,2,5,7000,236.9,49,1,4,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47260,1,3,2,2,8,36.772,13.66,0,4,2,0,1,4,3000,219.2,70,1,5,11,VA,12.16872436,10.41048356,2.8,0.06420842,0.061384465,0.163241048,0.571600756
47900,1,3,3,2,5,29.348,7.29,0,4,5,15,1,5,3000,223,73,1,4,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47900,0,1,2,1,7,1.591,0.47,2,2,1,0,2,5,7000,223,59,1,2,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47260,2,3,2,2,10,70.587,20.82,0,2,3,0,2,4,7000,233.1,59,1,2,11,VA,12.16872436,10.41048356,2.8,0.06420842,0.061384465,0.163241048,0.571600756
47900,1,4,1,1,7,18.495,6.73,25,3,3,5,2,5,7000,238.2,44,1,4,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47260,1,3,3,2,0,0,7.3,0,1,1,0,1,4,7000,,72,2,3,11,VA,12.16872436,10.41048356,2.8,0.06420842,0.061384465,0.163241048,0.571600756
47900,1,4,3,1,0,0,6.88,30,3,3,0,1,5,7000,,23,1,4,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47900,2,3,2,2,9,62.623,10.91,0,3,2,0,1,6,300,218.4,63,1,3,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47900,1,3,1,1,4,63.58,0,0,4,3,0,97,5,7000,230.5,72,1,3,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47900,1,3,2,2,6,9.993,1.24,0,4,4,15,1,5,3000,236.9,43,2,4,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47900,1,3,3,2,5,10.833,5.7,0,4,3,21,1,5,7000,236.6,18,2,1,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47900,1,3,1,2,2,10.173,5.01,0,3,2,0,2,5,7000,222.7,26,1,4,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
40060,2,3,3,2,3,64.192,20.31,14,3,2,0,1,3,3000,232.7,63,1,3,11,VA,8.022032395,6.856605725,2.8,0.068011829,0.061855195,0.194392104,0.613179768
47900,1,3,2,3,2,38.755,19.94,0,4,2,0,1,6,300,234,48,1,3,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47900,1,3,1,3,0,0,38.91,0,3,4,0,1,5,7000,,53,2,3,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47900,0,4,3,1,2,7.269,3.35,25,4,1,0,2,5,7000,246.5,34,1,4,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
47900,1,4,2,3,6,67.625,18.78,15,4,3,5,1,5,7000,242.6,41,1,5,11,VA,13.27772595,11.03536205,2.8,0.045287531,0.042654834,0.280546104,0.666337388
